realDate,iNSA,iSeasonality,iSA,iMonth,cNSA,cSeasonality,cSA,cMonth,year,date,week,avgSeasonality
04/15/1995,318030,89.5,355000,342250,2635670,105.2,2505000,2504750,1995,04/15/2014,16,91.0125
04/22/1995,317072,90.9,349000,346500,2591645,100.9,2569000,2514500,1995,04/22/2014,17,88.7520833333
04/29/1995,305594,83.8,365000,354000,2500747,98.5,2539000,2528250,1995,04/29/2014,18,85.18125
05/06/1995,325398,89.4,364000,358250,2408314,95,2535000,2537000,1995,05/06/2014,19,88.0708333333
05/13/1995,311646,85.1,366000,361000,2428514,94.6,2567000,2552500,1995,05/13/2014,20,83.71875
05/20/1995,316305,84,377000,368000,2394017,91.5,2616000,2564250,1995,05/20/2014,21,83.2770833333
05/27/1995,314442,84.1,374000,370250,2288164,88.9,2574000,2573000,1995,05/27/2014,22,80.88125
06/03/1995,286566,79.1,362000,369750,2412575,92.5,2608000,2591250,1995,06/03/2014,23,84.76875
06/10/1995,340606,92.8,367000,370000,2370672,90.7,2614000,2603000,1995,06/10/2014,24,89.4979166667
06/17/1995,337812,89.3,378000,370250,2378798,91.4,2603000,2599750,1995,06/17/2014,25,88.6270833333
06/24/1995,324411,90.6,358000,366250,2386331,91.7,2602000,2606750,1995,06/24/2014,26,90.2958333333
07/01/1995,341207,96.1,355000,364500,2294771,88.4,2596000,2603750,1995,07/01/2014,27,102.0479166667
07/08/1995,428632,115.2,372000,365750,2677411,101,2651000,2613000,1995,07/08/2014,28,122.8708333333
07/15/1995,491891,126.4,389000,368500,2704053,101,2677000,2631500,1995,07/15/2014,29,115.3395833333
07/22/1995,409319,104.9,390000,376500,2526569,97,2605000,2632250,1995,07/22/2014,30,101.0583333333
07/29/1995,311708,88.7,351000,375500,2474244,95.7,2585000,2629500,1995,07/29/2014,31,93.5145833333
08/05/1995,310703,88.6,351000,370250,2433531,93.9,2592000,2614750,1995,08/05/2014,32,92.3583333333
08/12/1995,296712,84.1,353000,361250,2428865,93,2612000,2598500,1995,08/12/2014,33,83.7666666667
08/19/1995,286017,79.1,362000,354250,2366346,90.5,2615000,2601000,1995,08/19/2014,34,79.9625
08/26/1995,272182,75.8,359000,356250,2335659,89.5,2610000,2607250,1995,08/26/2014,35,77.5104166667
09/02/1995,278703,78.5,355000,357250,2157979,82.6,2613000,2612500,1995,09/02/2014,36,77.93125
09/09/1995,266145,71.7,371000,361750,2285481,86.7,2636000,2618500,1995,09/09/2014,37,75.3979166667
09/16/1995,304323,80.9,376000,365250,2186550,82.5,2650000,2627250,1995,09/16/2014,38,79.9854166667
09/23/1995,272431,77.2,353000,363750,2137750,81.4,2626000,2631250,1995,09/23/2014,39,78.0541666667
09/30/1995,269067,75.9,355000,363750,2092237,80.2,2609000,2630250,1995,09/30/2014,40,81.9541666667
10/07/1995,345311,92.3,374000,364500,2081344,78.5,2651000,2634000,1995,10/07/2014,41,93.88125
10/14/1995,306465,83.1,369000,362750,2223096,82.7,2688000,2643500,1995,10/14/2014,42,83.7458333333
10/21/1995,322856,88.3,366000,366000,2183047,82.7,2640000,2647000,1995,10/21/2014,43,89.5875
10/28/1995,332061,88.1,377000,371500,2256758,84.4,2674000,2663250,1995,10/28/2014,44,91.0604166667
11/04/1995,383687,100.9,380000,373000,2161283,81.6,2649000,2662750,1995,11/04/2014,45,101.4520833333
11/11/1995,335181,90.6,370000,373250,2422640,90.6,2674000,2659250,1995,11/11/2014,46,95.6854166667
11/18/1995,425889,112.3,379000,376500,2128078,80.2,2653000,2662500,1995,11/18/2014,47,108.5583333333
11/25/1995,336269,88.7,379000,377000,2801377,103.3,2712000,2672000,1995,11/25/2014,48,96.8895833333
12/02/1995,474548,127.2,373000,375250,2593805,98.9,2623000,2665500,1995,12/02/2014,49,128.0395833333
12/09/1995,421109,121.7,346000,369250,2658329,101.1,2629000,2654250,1995,12/09/2014,50,120.1020833333
12/16/1995,423450,113.5,373000,367750,2639023,100.3,2631000,2648750,1995,12/16/2014,51,118.83125
12/23/1995,490349,131.1,374000,366500,2782295,106.1,2622000,2626250,1995,12/23/2014,52,135.4645833333
12/30/1995,513686,143.2,359000,363000,3158779,123.5,2558000,2610000,1995,12/30/2014,1,148.5
01/06/1996,596010,165.3,361000,366750,3334482,130.8,2549000,2590000,1996,01/06/2014,2,180.9125
01/13/1996,637910,191.6,333000,356750,3267053,120.9,2702000,2607750,1996,01/13/2014,3,154.50625
01/20/1996,510820,123,415000,367000,3470091,128.2,2707000,2629000,1996,01/20/2014,4,121.3145833333
01/27/1996,492966,127.4,387000,374000,3261489,123.7,2637000,2648750,1996,01/27/2014,5,117.7895833333
02/03/1996,433693,116.1,374000,377250,3412932,124.1,2750000,2699000,1996,02/03/2014,6,118.0770833333
02/10/1996,440961,114,387000,390750,3296740,123.4,2672000,2691500,1996,02/10/2014,7,107.6958333333
02/17/1996,395332,103.2,383000,382750,3281051,121.8,2694000,2688250,1996,02/17/2014,8,99.5791666667
02/24/1996,347053,95,365000,377250,3282015,123.6,2655000,2692750,1996,02/24/2014,9,98.6265306122
03/02/1996,368044,99.9,368000,375750,3282378,122.1,2688000,2677250,1996,03/02/2014,9,98.6265306122
03/09/1996,355818,98.5,361000,369250,3147562,118.9,2647000,2671000,1996,03/09/2014,10,100.6916666667
03/16/1996,357070,92.9,384000,369500,3145405,117.5,2677000,2666750,1996,03/16/2014,11,94.76875
03/23/1996,396731,93.1,426000,384750,3112606,113.7,2738000,2687500,1996,03/23/2014,12,90.3145833333
03/30/1996,342023,87,393000,391000,2972000,111.1,2675000,2684250,1996,03/30/2014,13,87.2958333333
04/06/1996,353032,95.8,369000,393000,2809377,106.1,2648000,2684500,1996,04/06/2014,14,90.8916666667
04/13/1996,343654,96.3,357000,386250,2810900,105.8,2657000,2679500,1996,04/13/2014,15,100.3458333333
04/20/1996,336033,91.2,368000,371750,2635448,100.6,2620000,2650000,1996,04/20/2014,16,91.0125
04/27/1996,291957,85.1,343000,359250,2588512,99.2,2609000,2633500,1996,04/27/2014,17,88.7520833333
05/04/1996,298195,88.1,338000,351500,2461933,94.6,2602000,2622000,1996,05/04/2014,18,85.18125
05/11/1996,303532,86.2,352000,350250,2441081,94.4,2586000,2604250,1996,05/11/2014,19,88.0708333333
05/18/1996,287891,83.5,345000,344500,2371899,91.8,2584000,2595250,1996,05/18/2014,20,83.71875
05/25/1996,287622,83.9,343000,344500,2294656,88.6,2590000,2590500,1996,05/25/2014,21,83.2770833333
06/01/1996,266116,78.2,340000,345000,2345998,91.9,2553000,2578250,1996,06/01/2014,22,80.88125
06/08/1996,329099,93.8,351000,344750,2278659,90.4,2521000,2562000,1996,06/08/2014,23,84.76875
06/15/1996,307141,89.7,342000,344000,2342014,91.5,2560000,2556000,1996,06/15/2014,24,89.4979166667
06/22/1996,312226,91.5,341000,343500,2320261,91,2550000,2546000,1996,06/22/2014,25,88.6270833333
06/29/1996,315615,93.7,337000,342750,2257174,88.3,2556000,2546750,1996,06/29/2014,26,90.2958333333
07/06/1996,382989,112.1,342000,340500,2493008,99.7,2501000,2541750,1996,07/06/2014,27,102.0479166667
07/13/1996,449510,129.7,347000,341750,2554691,102.4,2495000,2525500,1996,07/13/2014,28,122.8708333333
07/20/1996,360385,108.7,332000,339500,2432671,97.6,2492000,2511000,1996,07/20/2014,29,115.3395833333
07/27/1996,294762,90.1,327000,337000,2373525,96,2472000,2490000,1996,07/27/2014,30,101.0583333333
08/03/1996,283216,86.8,326000,333000,2334951,94.3,2476000,2483750,1996,08/03/2014,31,93.5145833333
08/10/1996,285795,86.3,331000,329000,2317551,93,2492000,2483000,1996,08/10/2014,32,92.3583333333
08/17/1996,265742,79,336000,330000,2280788,91.4,2495000,2483750,1996,08/17/2014,33,83.7666666667
08/24/1996,259677,77,337000,332500,2239076,89.8,2493000,2489000,1996,08/24/2014,34,79.9625
08/31/1996,251425,76.5,329000,333250,2108790,83.8,2516000,2499000,1996,08/31/2014,35,77.5104166667
09/07/1996,238893,71.8,333000,333750,2105993,86.2,2443000,2486750,1996,09/07/2014,36,77.93125
09/14/1996,272464,80.6,338000,334250,2077963,83.6,2486000,2484500,1996,09/14/2014,37,75.3979166667
09/21/1996,273232,77.7,352000,338000,2017274,81.2,2484000,2482250,1996,09/21/2014,38,79.9854166667
09/28/1996,261251,75,348000,342750,1997890,80.6,2479000,2473000,1996,09/28/2014,39,78.0541666667
10/05/1996,292029,87.2,335000,343250,1969583,78.9,2496000,2486250,1996,10/05/2014,40,81.9541666667
10/12/1996,306521,91.7,334000,342250,1966937,81.2,2422000,2470250,1996,10/12/2014,41,93.88125
10/19/1996,271934,81.1,335000,338000,2039622,83.3,2449000,2461500,1996,10/19/2014,42,83.7458333333
10/26/1996,311965,88.7,352000,339000,2063060,83.4,2474000,2460250,1996,10/26/2014,43,89.5875
11/02/1996,320827,96.2,334000,338750,2084152,85,2452000,2449250,1996,11/02/2014,44,91.0604166667
11/09/1996,340240,104,327000,337000,2111062,85.3,2475000,2462500,1996,11/09/2014,45,101.4520833333
11/16/1996,330730,96.8,342000,338750,2220879,92.3,2406000,2451750,1996,11/16/2014,46,95.6854166667
11/23/1996,383512,110.5,347000,337500,2042433,86.9,2350000,2420750,1996,11/23/2014,47,108.5583333333
11/30/1996,328186,99,332000,337000,2612507,106.2,2460000,2422750,1996,11/30/2014,48,96.8895833333
12/07/1996,444305,125,355000,344000,2458896,99,2484000,2425000,1996,12/07/2014,49,128.0395833333
12/14/1996,404436,114.8,352000,346500,2533262,102.8,2464000,2439500,1996,12/14/2014,50,120.1020833333
12/21/1996,429566,122.8,350000,347250,2443253,97.5,2506000,2478500,1996,12/21/2014,51,118.83125
12/28/1996,520650,146,357000,353500,2914281,116.7,2497000,2487750,1996,12/28/2014,52,135.4645833333
01/04/1997,541210,155.8,347000,351500,3409390,133.6,2552000,2504750,1997,01/04/2014,1,148.5
01/11/1997,654473,202.1,324000,344500,3103732,125.5,2473000,2507000,1997,01/11/2014,2,180.9125
01/18/1997,513913,148.8,345000,343250,3028156,124.4,2434000,2489000,1997,01/18/2014,3,154.50625
01/25/1997,385310,113.2,340000,339000,3070348,123.2,2492000,2487750,1997,01/25/2014,4,121.3145833333
02/01/1997,380099,114.1,333000,335500,3025548,125.9,2403000,2450500,1997,02/01/2014,5,117.7895833333
02/08/1997,370766,117.7,315000,333250,2957037,121.4,2436000,2441250,1997,02/08/2014,6,118.0770833333
02/15/1997,320374,102.4,313000,325250,2952894,122.7,2407000,2434500,1997,02/15/2014,7,107.6958333333
02/22/1997,309202,96,322000,320750,2976756,123.3,2414000,2415000,1997,02/22/2014,8,99.5791666667
03/01/1997,317339,98.9,321000,317750,2919335,123.2,2370000,2406750,1997,03/01/2014,9,98.6265306122
03/08/1997,314787,99.2,317000,318250,2805375,118.3,2371000,2390500,1997,03/08/2014,10,100.6916666667
03/15/1997,296698,93.1,319000,319750,2778065,118.5,2344000,2374750,1997,03/15/2014,11,94.76875
03/22/1997,291463,92.6,315000,318000,2632872,113.4,2322000,2351750,1997,03/22/2014,12,90.3145833333
03/29/1997,268823,82.8,325000,319000,2615853,112.2,2331000,2342000,1997,03/29/2014,13,87.2958333333
04/05/1997,311186,95.7,325000,321000,2497816,105.9,2359000,2339000,1997,04/05/2014,14,90.8916666667
04/12/1997,329663,99.8,330000,323750,2452384,106.3,2307000,2329750,1997,04/12/2014,15,100.3458333333
04/19/1997,286593,90.6,316000,324000,2322609,100.8,2304000,2325250,1997,04/19/2014,16,91.0125
04/26/1997,295166,87.5,337000,327000,2322204,99.8,2327000,2324250,1997,04/26/2014,17,88.7520833333
05/03/1997,295629,86.4,342000,331250,2212783,94.6,2339000,2319250,1997,05/03/2014,18,85.18125
05/10/1997,278052,87.5,318000,328250,2183787,94.2,2318000,2322000,1997,05/10/2014,19,88.0708333333
05/17/1997,267251,83.1,322000,329750,2096047,92.1,2276000,2315000,1997,05/17/2014,20,83.71875
05/24/1997,264697,83.7,316000,324500,2015018,88.6,2274000,2301750,1997,05/24/2014,21,83.2770833333
05/31/1997,248167,77.2,321000,319250,2099415,91,2307000,2293750,1997,05/31/2014,22,80.88125
06/07/1997,309928,94.1,329000,322000,2060147,90.5,2276000,2283250,1997,06/07/2014,23,84.76875
06/14/1997,302577,90.4,335000,325250,2068314,91.3,2265000,2280500,1997,06/14/2014,24,89.4979166667
06/21/1997,290720,92.1,316000,325250,2084451,90.5,2303000,2287750,1997,06/21/2014,25,88.6270833333
06/28/1997,298299,92.5,322000,325500,2052529,87.8,2338000,2295500,1997,06/28/2014,26,90.2958333333
07/05/1997,372574,107.7,346000,329750,2259475,98.7,2289000,2298750,1997,07/05/2014,27,102.0479166667
07/12/1997,434598,132.4,328000,328000,2337162,103.3,2262000,2298000,1997,07/12/2014,28,122.8708333333
07/19/1997,339250,112.6,301000,324250,2236616,98.6,2268000,2289250,1997,07/19/2014,29,115.3395833333
07/26/1997,281794,92.2,306000,320250,2180260,96.5,2259000,2269500,1997,07/26/2014,30,101.0583333333
08/02/1997,273471,85.5,320000,313750,2116882,94.7,2235000,2256000,1997,08/02/2014,31,93.5145833333
08/09/1997,289083,87.8,329000,314000,2115834,93.2,2270000,2258000,1997,08/09/2014,32,92.3583333333
08/16/1997,272910,79.5,343000,324500,2109053,92.1,2290000,2263500,1997,08/16/2014,33,83.7666666667
08/23/1997,255236,78.1,327000,329750,2054433,90,2283000,2269500,1997,08/23/2014,34,79.9625
08/30/1997,250205,75.4,332000,332750,1937027,84.8,2284000,2281750,1997,08/30/2014,35,77.5104166667
09/06/1997,224948,71.8,313000,328750,1945602,85.9,2265000,2280500,1997,09/06/2014,36,77.93125
09/13/1997,253456,80.6,314000,321500,1856497,84.4,2200000,2258000,1997,09/13/2014,37,75.3979166667
09/20/1997,246061,77.7,317000,319000,1819328,81.2,2241000,2247500,1997,09/20/2014,38,79.9854166667
09/27/1997,237214,74.8,317000,315250,1806230,80.9,2233000,2234750,1997,09/27/2014,39,78.0541666667
10/04/1997,260705,83.7,311000,314750,1775301,79.3,2239000,2228250,1997,10/04/2014,40,81.9541666667
10/11/1997,286436,93.8,305000,312500,1781417,80.5,2213000,2231500,1997,10/11/2014,41,93.88125
10/18/1997,255634,80.4,318000,312750,1822255,83.5,2182000,2216750,1997,10/18/2014,42,83.7458333333
10/25/1997,272593,89,306000,310000,1846670,82.9,2228000,2215500,1997,10/25/2014,43,89.5875
11/01/1997,293086,93.6,313000,310500,1877601,85.3,2201000,2206000,1997,11/01/2014,44,91.0604166667
11/08/1997,322842,104.7,308000,311250,1858302,84.2,2207000,2204500,1997,11/08/2014,45,101.4520833333
11/15/1997,311499,95.8,325000,313000,2041270,92.4,2209000,2211250,1997,11/15/2014,46,95.6854166667
11/22/1997,341845,110.7,309000,313750,1896743,85.6,2216000,2208250,1997,11/22/2014,47,108.5583333333
11/29/1997,309788,97.4,318000,315000,2316089,103.3,2242000,2218500,1997,11/29/2014,48,96.8895833333
12/06/1997,402699,127.1,317000,317250,2189839,98.2,2230000,2224250,1997,12/06/2014,49,128.0395833333
12/13/1997,374107,116,323000,316750,2315621,103.8,2231000,2229750,1997,12/13/2014,50,120.1020833333
12/20/1997,368823,118.8,310000,317000,2134581,97.5,2189000,2223000,1997,12/20/2014,51,118.83125
12/27/1997,445345,147.2,303000,313250,2597938,113.4,2291000,2235250,1997,12/27/2014,52,135.4645833333
01/03/1998,479854,153.8,312000,312000,3174121,134,2369000,2270000,1998,01/03/2014,1,148.5
01/10/1998,682016,206.2,331000,314000,2877030,125.6,2291000,2285000,1998,01/10/2014,2,180.9125
01/17/1998,512837,150.6,341000,321750,2781353,124.1,2241000,2298000,1998,01/17/2014,3,154.50625
01/24/1998,355092,115.7,307000,322750,2804818,123.3,2275000,2294000,1998,01/24/2014,4,121.3145833333
01/31/1998,357976,113.5,315000,323500,2769230,125.9,2200000,2251750,1998,01/31/2014,5,117.7895833333
02/07/1998,368113,118.2,311000,318500,2719452,120.7,2253000,2242250,1998,02/07/2014,6,118.0770833333
02/14/1998,328354,102.3,321000,313500,2716844,122,2227000,2238750,1998,02/14/2014,7,107.6958333333
02/21/1998,313367,95.7,327000,318500,2722595,123.3,2208000,2222000,1998,02/21/2014,8,99.5791666667
02/28/1998,313480,99,317000,319000,2721428,123.2,2209000,2224250,1998,02/28/2014,9,98.6265306122
03/07/1998,305542,99.1,308000,318250,2608178,118.1,2208000,2213000,1998,03/07/2014,10,100.6916666667
03/14/1998,298302,93.6,319000,317750,2652518,118.6,2237000,2215500,1998,03/14/2014,11,94.76875
03/21/1998,293692,91.5,321000,316250,2524880,113.4,2227000,2220250,1998,03/21/2014,12,90.3145833333
03/28/1998,272808,87.5,312000,315000,2487250,112.3,2215000,2221750,1998,03/28/2014,13,87.2958333333
04/04/1998,288484,92.4,312000,316000,2297762,106.1,2166000,2211250,1998,04/04/2014,14,90.8916666667
04/11/1998,294014,96.8,304000,312250,2334635,106,2202000,2202500,1998,04/11/2014,15,100.3458333333
04/18/1998,288059,90.8,317000,311250,2241179,101.4,2210000,2198250,1998,04/18/2014,16,91.0125
04/25/1998,278220,89.4,311000,311000,2150162,99.9,2152000,2182500,1998,04/25/2014,17,88.7520833333
05/02/1998,261089,85.8,304000,309000,2032518,95.2,2135000,2174750,1998,05/02/2014,18,85.18125
05/09/1998,270108,88.2,306000,309500,2011465,94,2140000,2159250,1998,05/09/2014,19,88.0708333333
05/16/1998,262107,83.3,315000,309000,1956659,92.4,2118000,2136250,1998,05/16/2014,20,83.71875
05/23/1998,259125,83.8,309000,308500,1901622,89.1,2134000,2131750,1998,05/23/2014,21,83.2770833333
05/30/1998,248550,77.2,322000,313000,1944655,90.6,2146000,2134500,1998,05/30/2014,22,80.88125
06/06/1998,289495,94.6,306000,313000,1930892,91,2122000,2130000,1998,06/06/2014,23,84.76875
06/13/1998,293195,91.3,321000,314500,1970932,91.3,2159000,2140250,1998,06/13/2014,24,89.4979166667
06/20/1998,322017,92.3,349000,324500,1987087,90.8,2188000,2153750,1998,06/20/2014,25,88.6270833333
06/27/1998,348842,92.8,376000,338000,2094566,87.7,2388000,2214250,1998,06/27/2014,26,90.2958333333
07/04/1998,379734,104.8,362000,352000,2258033,98.6,2290000,2256250,1998,07/04/2014,27,102.0479166667
07/11/1998,428977,134,320000,351750,2408772,103.7,2323000,2297250,1998,07/11/2014,28,122.8708333333
07/18/1998,364767,115.7,315000,343250,2332055,99.7,2339000,2335000,1998,07/18/2014,29,115.3395833333
07/25/1998,314782,94.1,335000,333000,2314333,97.1,2383000,2333750,1998,07/25/2014,30,101.0583333333
08/01/1998,277621,85,327000,324250,2228735,95.4,2336000,2345250,1998,08/01/2014,31,93.5145833333
08/08/1998,279621,88.4,316000,323250,2113919,93.6,2258000,2329000,1998,08/08/2014,32,92.3583333333
08/15/1998,246823,80.2,308000,321500,2049106,92.7,2210000,2296750,1998,08/15/2014,33,83.7666666667
08/22/1998,237999,78.7,302000,313250,1990926,90.4,2202000,2251500,1998,08/22/2014,34,79.9625
08/29/1998,233516,75.4,310000,309000,1931309,88.5,2182000,2213000,1998,08/29/2014,35,77.5104166667
09/05/1998,255938,81.9,313000,308250,1806148,83.6,2160000,2188500,1998,09/05/2014,36,77.93125
09/12/1998,217454,71.5,304000,307250,1866054,85.2,2190000,2183500,1998,09/12/2014,37,75.3979166667
09/19/1998,237609,77.8,305000,308000,1725122,81.6,2114000,2161500,1998,09/19/2014,38,79.9854166667
09/26/1998,220668,75.1,294000,304000,1746546,81.3,2148000,2153000,1998,09/26/2014,39,78.0541666667
10/03/1998,246284,81.5,302000,301250,1724571,80,2156000,2152000,1998,10/03/2014,40,81.9541666667
10/10/1998,300862,95.1,316000,304250,1739836,80.3,2167000,2146250,1998,10/10/2014,41,93.88125
10/17/1998,257172,80.8,318000,307500,1814386,83.7,2168000,2159750,1998,10/17/2014,42,83.7458333333
10/24/1998,275574,89.3,309000,311250,1797952,82.9,2169000,2165000,1998,10/24/2014,43,89.5875
10/31/1998,281932,91.5,308000,312750,1846120,85.4,2162000,2166500,1998,10/31/2014,44,91.0604166667
11/07/1998,332611,105.3,316000,312750,1839825,83.8,2195000,2173500,1998,11/07/2014,45,101.4520833333
